Customer,Time of arrival,Number of people at arrival,Number of people currently in queue at arrival,Which 10 min interval in day,Which day in week,Time of start of service,Departure time,Wait time,
2627,38117.1,4,0,67,26,38117.1,38128.9,0,
2628,38117.6,5,1,67,26,38120.2,38153.4,2.64062,
2629,38120,6,2,67,26,38126.7,38159.9,6.6875,
2630,38122.8,6,2,68,26,38128.9,38161.1,6.04688,
2631,38129.2,5,1,68,26,38131.7,38161.8,2.50781,
2632,38131.5,6,2,69,26,38153.4,38194,21.957,
2633,38132.1,6,2,69,26,38159.9,38194.5,27.8047,
2634,38155.2,6,2,71,26,38161.1,38198.2,5.80859,
2635,38157.2,7,3,71,26,38161.8,38196.4,4.69141,
2636,38160.6,7,3,72,26,38194,38220.4,33.4258,
2637,38160.7,8,4,72,26,38194.5,38213.9,33.7578,
2638,38169,7,3,72,26,38196.4,38206.5,27.3906,
2639,38180,8,4,73,26,38198.2,38209.6,18.1758,
2640,38180.4,9,5,74,26,38206.5,38223.5,26.1719,
2641,38184.4,10,6,74,26,38209.6,38218.6,25.2031,
2642,38214.3,4,0,77,26,38214.3,38254.5,0,
2643,38218.8,4,0,77,26,38218.8,38254.6,0,
2644,38220.7,4,0,78,26,38220.7,38263.2,0,
2645,38222.6,5,1,78,26,38223.5,38248.5,0.90625,
2646,38223.8,5,1,78,26,38248.5,38285.6,24.6328,
2647,38257,3,0,81,26,38257,38280.9,0,
2648,38264.6,3,0,82,26,38264.6,38304,0,
2649,38271.3,4,0,83,26,38271.3,38299.7,0,
2650,38282.1,4,0,84,26,38282.1,38329.6,0,
2651,38284.3,5,1,84,26,38285.6,38294.4,1.32422,
2652,38306.6,2,0,86,26,38306.6,38330,0,
2653,38319.8,3,0,87,26,38319.8,38363.6,0,
2654,38335.8,2,0,89,26,38335.8,38373.6,0,
2655,38339.4,3,0,89,26,38339.4,38380.8,0,
2656,38367.9,3,0,92,26,38367.9,38405.4,0,
2657,38377.3,3,0,93,26,38377.3,38393.8,0,
2658,38400.9,2,0,96,26,38400.9,38430.5,0,
2659,38408.9,2,0,96,26,38408.9,38446.5,0,
2660,38432.6,2,0,99,26,38432.6,38441.8,0,
2661,38436.8,3,0,99,26,38436.8,38454.8,0,
2662,38452.2,2,0,101,26,38452.2,38482.7,0,
2663,38459.6,2,0,101,26,38459.6,38508.9,0,
2664,38460.6,3,0,102,26,38460.6,38503.3,0,
2665,38473.5,4,0,103,26,38473.5,38507.1,0,
2666,38476.6,5,0,103,26,38476.6,38494.5,0,
2667,38497,4,0,105,26,38497,38534.8,0,
2668,38510.3,2,0,107,26,38510.3,38545.5,0,
2669,38512.6,3,0,107,26,38512.6,38541.1,0,
2670,38519.1,4,0,107,26,38519.1,38576.9,0,
2671,38522.5,5,0,108,26,38522.5,38546,0,
2672,38527,6,1,108,26,38534.8,38562.7,7.83594,
2673,38530.5,7,2,109,26,38541.1,38560.4,10.5781,
2674,38539,7,2,109,26,38545.5,38559.1,6.42969,
2675,38553.4,5,0,111,26,38553.4,38586.3,0,
2676,38560.1,5,0,112,26,38560.1,38585.8,0,
2677,38582.6,3,0,114,26,38582.6,38615.7,0,
2678,38616.5,1,0,117,26,38616.5,38638,0,
2679,38627.1,2,0,118,26,38627.1,38669.3,0,
2680,38628.4,3,0,118,26,38628.4,38668.7,0,
2681,38652.3,3,0,121,26,38652.3,38688.2,0,
2682,38679.3,2,0,123,26,38679.3,38702.5,0,
2683,38720.8,1,0,128,26,38720.8,38753.9,0,
2684,38736,2,0,129,26,38736,38763.7,0,
2685,38736.1,3,0,129,26,38736.1,38782.5,0,
2686,38742.6,4,1,130,26,38753.9,38762.2,11.3711,
2687,38748.8,5,2,130,26,38762.2,38792.5,13.4258,
2688,38769.3,3,0,132,26,38769.3,38813.4,0,
2689,38843.4,1,0,140,26,38843.4,38866.2,0,
2690,38854.8,2,0,141,26,38854.8,38888.4,0,
2691,38890.6,1,0,1,27,38890.6,38901.6,0,
2692,38969,1,0,8,27,38969,38998.4,0,
2693,38986.5,2,0,10,27,38986.5,39021.9,0,
2694,39016.7,2,0,13,27,39016.7,39042.6,0,
2695,39083.1,1,0,20,27,39083.1,39115.8,0,
2696,39089.6,2,1,20,27,39115.8,39151.2,26.2305,
2697,39116.5,2,1,23,27,39151.2,39171.3,34.7031,
2698,39123.3,3,2,24,27,39171.3,39176.6,47.9727,
2699,39152.7,3,2,27,27,39176.6,39218.9,23.957,
2700,39164.2,4,3,28,27,39218.9,39229.4,54.6719,
2701,39166.5,5,4,28,27,39229.4,39236.7,62.9375,
2702,39179.6,4,3,29,27,39236.7,39247.6,57.1602,
2703,39188.2,5,4,30,27,39247.6,39259.6,59.4062,
2704,39229.7,4,3,34,27,39259.6,39270.9,29.9219,
2705,39233.6,5,4,35,27,39270.9,39280.3,37.3359,
2706,39240.8,5,4,36,27,39280.3,39292.4,39.4609,
2707,39248.5,5,4,36,27,39292.4,39298.6,43.9375,
2708,39255.3,6,5,37,27,39298.6,39308.1,43.3242,
2709,39272.7,5,4,39,27,39308.1,39320.4,35.4805,
2710,39272.7,6,5,39,27,39320.4,39334.1,47.7539,
2711,39275.4,7,6,39,27,39334.1,39344.5,58.6953,
2712,39278.3,8,7,39,27,39334.1,39346.1,55.8086,
2713,39281,8,7,40,27,39344.5,39350.9,63.4844,
2714,39294.1,8,7,41,27,39346.1,39355.7,52.0273,
2715,39303.4,8,7,42,27,39350.9,39361.9,47.4727,
2716,39306,9,8,42,27,39355.7,39369.7,49.707,
2717,39337.4,7,5,45,27,39361.9,39370.2,24.4844,
2718,39344.2,8,6,46,27,39369.7,39376.9,25.4648,
2719,39345.9,8,6,46,27,39370.2,39376,24.3008,
2720,39346.1,8,6,46,27,39376,39388.3,29.8867,
2721,39355.2,8,6,47,27,39376.9,39384.9,21.7305,
2722,39362.8,7,5,48,27,39384.9,39393.3,22.0898,
2723,39379.6,4,2,49,27,39388.3,39400.4,8.71094,
2724,39386.2,4,2,50,27,39393.3,39401.8,7.07031,
2725,39399.6,3,1,51,27,39400.4,39411.4,0.707031,
2726,39404.5,2,0,52,27,39404.5,39413.3,0,
2727,39410.3,3,1,53,27,39411.4,39424.5,1.08984,
2728,39418.4,2,0,53,27,39418.4,39425.9,0,
2729,39419.6,3,1,53,27,39424.5,39436.3,4.86719,
2730,39421.5,4,2,54,27,39425.9,39432,4.4375,
2731,39426.1,3,1,54,27,39432,39443.1,5.94141,
2732,39433.9,3,1,55,27,39436.3,39446.7,2.43359,
2733,39447,1,0,56,27,39447,39458.4,0,
2734,39449.4,2,0,56,27,39449.4,39459.5,0,
2735,39461.4,1,0,58,27,39461.4,39470.9,0,
2736,39461.5,2,0,58,27,39461.5,39471.1,0,
2737,39481.6,1,0,60,27,39481.6,39497,0,
2738,39494.4,2,0,61,27,39494.4,39541.2,0,
2739,39513.4,2,0,63,27,39513.4,39548.6,0,
2740,39524.3,3,0,64,27,39524.3,39543.2,0,
2741,39530.7,4,0,65,27,39530.7,39553.6,0,
2742,39552,2,0,67,27,39552,39581.6,0,
2743,39552.8,3,0,67,27,39552.8,39590.2,0,
2744,39606.7,1,0,72,27,39606.7,39622.4,0,
2745,39609.5,2,0,72,27,39609.5,39655.9,0,
2746,39622.2,3,0,74,27,39622.2,39655.5,0,
2747,39656.3,1,0,77,27,39656.3,39666.3,0,
2748,39671.1,1,0,79,27,39671.1,39698.1,0,
2749,39680.7,2,0,80,27,39680.7,39717,0,
2750,39705,2,0,82,27,39705,39734.3,0,
2751,39726.2,2,0,84,27,39726.2,39749.4,0,
2752,39739.9,2,0,85,27,39739.9,39771.8,0,
2753,39741.8,3,0,86,27,39741.8,39772.2,0,
2754,39749.2,4,0,86,27,39749.2,39775.2,0,
2755,39756.5,4,0,87,27,39756.5,39788.8,0,
2756,39767,5,0,88,27,39767,39809.9,0,
2757,39789.4,2,0,90,27,39789.4,39808,0,
2758,39789.5,3,0,90,27,39789.5,39816.4,0,
2759,39797.8,4,0,91,27,39797.8,39829.3,0,
2760,39817.6,2,0,93,27,39817.6,39862.3,0,
2761,39828.8,3,0,94,27,39828.8,39869.1,0,
2762,39829.8,3,0,94,27,39829.8,39867.7,0,
2763,39832.1,4,0,95,27,39832.1,39868.1,0,
2764,39835.1,5,0,95,27,39835.1,39869.1,0,
2765,39837,6,1,95,27,39862.3,39880.4,25.3047,
2766,39854.8,7,2,97,27,39867.7,39913.6,12.8906,
2767,39863.4,7,2,98,27,39868.1,39897.1,4.75391,
2768,39875.4,4,0,99,27,39875.4,39909.4,0,
2769,39880.9,4,0,100,27,39880.9,39900.5,0,
2770,39888.7,5,0,100,27,39888.7,39917.7,0,
2771,39900.2,5,0,102,27,39900.2,39917.7,0,
2772,39900.8,5,0,102,27,39900.8,39925.7,0,
2773,39902.5,6,1,102,27,39909.4,39942.6,6.84375,
2774,39930.1,2,0,105,27,39930.1,39958.3,0,
2775,39932.8,3,0,105,27,39932.8,39952.6,0,
2776,39935.8,4,0,105,27,39935.8,39958.1,0,
2777,39937,5,0,105,27,39937,39977.2,0,
2778,39940.5,6,1,106,27,39942.6,39991.1,2.02344,
2779,39942.3,7,2,106,27,39952.6,39984.3,10.2305,
2780,39950.7,7,2,107,27,39958.1,40004.1,7.44141,
2781,39960.8,5,0,108,27,39960.8,39978.6,0,
2782,39963.9,6,1,108,27,39977.2,40008.4,13.2773,
2783,39979.3,5,0,109,27,39979.3,40001.7,0,
2784,39994.4,4,0,111,27,39994.4,40017.3,0,
2785,39995.3,5,0,111,27,39995.3,40020.9,0,
2786,39995.4,6,1,111,27,40004.1,40053.9,8.67969,
2787,40026.4,2,0,114,27,40026.4,40052,0,
2788,40038.6,3,0,115,27,40038.6,40069.3,0,
2789,40054.6,2,0,117,27,40054.6,40082.6,0,
2790,40072.1,2,0,119,27,40072.1,40108.5,0,
2791,40079.9,3,0,119,27,40079.9,40106.7,0,
2792,40103.3,3,0,122,27,40103.3,40137.7,0,
2793,40143.9,1,0,126,27,40143.9,40174.3,0,
2794,40145.6,2,0,126,27,40145.6,40188,0,
2795,40158.5,3,0,127,27,40158.5,40198.9,0,
2796,40196,2,0,131,27,40196,40242.1,0,
2797,40196.3,3,0,131,27,40196.3,40226.4,0,
2798,40212.2,3,0,133,27,40212.2,40244.2,0,
2799,40345.8,1,0,2,28,40345.8,40381.2,0,
2800,40405.8,1,0,8,28,40405.8,40429,0,
2801,40469.9,1,0,14,28,40469.9,40488.1,0,
2802,40516.8,1,0,19,28,40516.8,40546.1,0,
2803,40519.1,2,1,19,28,40546.1,40573.4,26.9648,
2804,40534.5,3,2,21,28,40573.4,40597.4,38.832,
2805,40540.7,4,3,22,28,40597.4,40629.4,56.6914,
2806,40541.5,5,4,22,28,40629.4,40643.3,87.9141,
2807,40553.5,5,4,23,28,40643.3,40649.2,89.875,
2808,40554.8,6,5,23,28,40649.2,40659.1,94.3711,
2809,40648.6,3,2,32,28,40659.1,40668.2,10.5742,
2810,40658.5,3,2,33,28,40668.2,40678.4,9.69531,
2811,40664.2,3,2,34,28,40678.4,40689.8,14.2305,
2812,40690.5,1,0,37,28,40690.5,40700.3,0,
2813,40693,2,1,37,28,40700.3,40710.3,7.375,
2814,40695.4,3,2,37,28,40710.3,40722.9,14.8672,
2815,40701.2,3,2,38,28,40722.9,40730.9,21.6562,
2816,40716.8,3,2,39,28,40730.9,40741.1,14.0898,
2817,40720.2,4,3,40,28,40741.1,40751.8,20.9023,
2818,40733.9,3,2,41,28,40751.8,40763.3,17.9609,
2819,40749.3,3,2,42,28,40763.3,40773.3,13.9609,
2820,40753,3,2,43,28,40773.1,40785.2,20.1484,
2821,40762.7,4,3,44,28,40773.3,40784.4,10.5156,
2822,40773.1,4,2,45,28,40784.4,40797.4,11.2305,
2823,40777.7,4,2,45,28,40785.2,40795.8,7.51562,
2824,40790,3,1,47,28,40795.8,40805.1,5.76172,
2825,40790.7,4,2,47,28,40797.4,40808.7,6.72656,
2826,40792.3,5,3,47,28,40805.1,40812.2,12.7383,
2827,40812.2,2,0,49,28,40812.2,40823.4,0,
2828,40812.3,2,0,49,28,40812.3,40825,0,
2829,40812.5,3,1,49,28,40823.4,40833.4,10.8633,
2830,40818.8,4,2,49,28,40825,40834.4,6.23047,
2831,40823,5,3,50,28,40833.4,40842.8,10.3633,
2832,40827.7,4,2,50,28,40834.4,40845.2,6.71875,
2833,40827.9,5,3,50,28,40842.8,40851.2,14.832,
2834,40839.7,4,2,51,28,40845.2,40855.2,5.46094,
2835,40859.9,1,0,53,28,40859.9,40870,0,
2836,40865.3,2,0,54,28,40865.3,40880.2,0,
2837,40866.9,3,1,54,28,40870,40878.7,3.07812,
2838,40870.7,3,1,55,28,40878.7,40891.2,7.96875,
2839,40883.3,2,0,56,28,40883.3,40893.2,0,
2840,40884.8,3,1,56,28,40891.2,40898.3,6.46484,
2841,40894,2,0,57,28,40894,40900.9,0,
2842,40895.1,3,1,57,28,40898.3,40907.6,3.21484,
2843,40903.4,2,0,58,28,40903.4,40915.3,0,
2844,40908.8,2,0,58,28,40908.8,40921.9,0,
2845,40916.5,2,0,59,28,40916.5,40923.9,0,
2846,40919.4,3,1,59,28,40921.9,40942.7,2.47656,
2847,40949.7,1,0,62,28,40949.7,40971.8,0,
2848,40956.5,2,0,63,28,40956.5,40980.8,0,
2849,40962.9,3,0,64,28,40962.9,40997.5,0,
2850,40963.6,4,0,64,28,40963.6,41002.9,0,
2851,40966.9,5,1,64,28,40971.8,40996.3,4.95703,
2852,40997.5,2,0,67,28,40997.5,41039.8,0,
2853,41003.7,2,0,68,28,41003.7,41043.9,0,
2854,41011,3,0,69,28,41011,41040.9,0,
2855,41012.8,4,0,69,28,41012.8,41032.8,0,
2856,41027.2,5,1,70,28,41032.8,41047.7,5.54688,
2857,41028.8,6,2,70,28,41039.8,41049.7,11,
2858,41033.9,6,2,71,28,41040.9,41077.5,7.03125,
2859,41038.3,7,3,71,28,41043.9,41069,5.5625,
2860,41045,5,1,72,28,41047.7,41071.5,2.71875,
2861,41051.7,4,0,73,28,41051.7,41077,0,
2862,41060.1,5,1,74,28,41069,41092,8.83984,
2863,41063.3,6,2,74,28,41071.5,41090.6,8.23828,
2864,41072.5,5,1,75,28,41077,41101.7,4.48047,
2865,41082.2,4,0,76,28,41082.2,41092.5,0,
2866,41094.9,2,0,77,28,41094.9,41126.9,0,
2867,41100.4,3,0,78,28,41100.4,41101.9,0,
2868,41131.5,1,0,81,28,41131.5,41172.8,0,
2869,41139.4,2,0,81,28,41139.4,41180,0,
2870,41150.4,3,0,83,28,41150.4,41173.7,0,
2871,41155.1,4,0,83,28,41155.1,41171.5,0,
2872,41159.7,5,1,83,28,41171.5,41214.2,11.8164,
2873,41164.2,6,2,84,28,41172.8,41200.1,8.53125,
2874,41177.5,4,0,85,28,41177.5,41199.7,0,
2875,41179.7,5,1,85,28,41180,41209.7,0.230469,
2876,41198.6,5,0,87,28,41198.6,41238.9,0,
2877,41233.6,2,0,91,28,41233.6,41257.4,0,
2878,41234.5,3,0,91,28,41234.5,41240.6,0,
2879,41245.1,2,0,92,28,41245.1,41250.5,0,
2880,41250.5,2,0,93,28,41250.5,41303.3,0,
2881,41254.2,3,0,93,28,41254.2,41269.6,0,
2882,41260,3,0,93,28,41260,41295.5,0,
2883,41264.3,4,0,94,28,41264.3,41294.2,0,
2884,41280,4,0,95,28,41280,41292.4,0,
2885,41286.3,5,0,96,28,41286.3,41331.5,0,
2886,41287.1,6,1,96,28,41292.4,41327,5.3125,
2887,41290.8,7,2,97,28,41294.2,41323.3,3.39844,
2888,41294.6,6,1,97,28,41295.5,41309.4,0.988281,
2889,41309.4,4,0,98,28,41309.4,41333.4,0,
2890,41320.9,5,0,100,28,41320.9,41351,0,
2891,41327.6,4,0,100,28,41327.6,41369.6,0,
2892,41342.4,3,0,102,28,41342.4,41363.3,0,
2893,41354.9,3,0,103,28,41354.9,41391.2,0,
2894,41364.4,3,0,104,28,41364.4,41413.3,0,
2895,41366.4,4,0,104,28,41366.4,41391,0,
2896,41372.8,4,0,105,28,41372.8,41410.7,0,
2897,41406.1,3,0,108,28,41406.1,41422.5,0,
2898,41431.5,1,0,111,28,41431.5,41465.6,0,
2899,41451.2,2,0,113,28,41451.2,41471.3,0,
2900,41453.8,3,0,113,28,41453.8,41491.5,0,
2901,41490.5,2,0,117,28,41490.5,41529.6,0,
2902,41522.4,2,0,120,28,41522.4,41545.6,0,
2903,41537.2,2,0,121,28,41537.2,41558.9,0,
2904,41553.9,2,0,123,28,41553.9,41618.3,0,
2905,41575.8,2,0,125,28,41575.8,41625.9,0,
2906,41621.4,2,0,130,28,41621.4,41649.4,0,
2907,41676.9,1,0,135,28,41676.9,41705.9,0,
2908,41700.3,2,0,138,28,41700.3,41740.2,0,
2909,41727.7,2,0,140,28,41727.7,41765.4,0,
2910,41732.9,3,0,141,28,41732.9,41754.6,0,
2911,41802.1,1,0,4,29,41802.1,41829.4,0,
2912,41813.6,2,0,5,29,41813.6,41865.8,0,
2913,41845.8,2,0,8,29,41845.8,41879.5,0,
2914,41858.3,3,1,9,29,41865.8,41897.7,7.44141,
2915,41885.1,2,0,12,29,41885.1,41918.1,0,
2916,41930.1,1,0,17,29,41930.1,41948,0,
2917,41958.1,1,0,19,29,41958.1,41980.6,0,
2918,42011.3,1,0,25,29,42011.3,42035.5,0,
2919,42044.4,1,0,28,29,42044.4,42067,0,
2920,42047.6,2,1,28,29,42067,42079.1,19.4453,
2921,42100,1,0,34,29,42100,42112.6,0,
2922,42101.8,2,1,34,29,42112.6,42118.8,10.7656,
2923,42112.1,3,2,35,29,42118.8,42128,6.71484,
2924,42112.1,4,3,35,29,42128,42140.3,15.9023,
2925,42125.5,3,2,36,29,42140.3,42148.7,14.793,
2926,42144.8,2,1,38,29,42148.7,42156.3,3.91797,
2927,42146.5,3,2,38,29,42156.3,42168.7,9.75,
2928,42171.9,1,0,41,29,42171.9,42180.1,0,
2929,42177.4,2,1,41,29,42180.1,42192.6,2.72656,
2930,42193.9,1,0,43,29,42193.9,42205.3,0,
2931,42224.3,1,0,46,29,42224.3,42232.1,0,
2932,42237.4,1,0,47,29,42237.4,42246,0,
2933,42251.6,1,0,49,29,42251.6,42256.5,0,
2934,42257,1,0,49,29,42257,42265.4,0,
2935,42263.6,2,0,50,29,42263.6,42275.8,0,
2936,42278.7,1,0,51,29,42278.7,42290.3,0,
2937,42293.8,1,0,53,29,42293.8,42301.9,0,
2938,42301,2,0,54,29,42301,42311,0,
2939,42311.4,1,0,55,29,42311.4,42321.3,0,
2940,42315.1,2,0,55,29,42315.1,42325.1,0,
2941,42328.1,1,0,56,29,42328.1,42340.5,0,
2942,42337,2,0,57,29,42337,42347,0,
2943,42338.8,3,1,57,29,42340.5,42349.5,1.75,
2944,42345.9,3,1,58,29,42347,42355.2,1.11719,
2945,42352.1,2,0,59,29,42352.1,42359.7,0,
2946,42385.4,1,0,62,29,42385.4,42432.3,0,
2947,42394.9,2,0,63,29,42394.9,42428.8,0,
2948,42401.4,3,0,64,29,42401.4,42444.7,0,
2949,42405.6,4,0,64,29,42405.6,42436.4,0,
2950,42414.1,5,1,65,29,42428.8,42464.9,14.6445,
2951,42416.6,6,2,65,29,42432.3,42461.5,15.7656,
2952,42437.9,4,0,67,29,42437.9,42467.3,0,
2953,42447.4,4,0,68,29,42447.4,42472.7,0,
2954,42448.3,5,1,68,29,42461.5,42495.2,13.207,
2955,42450.7,6,2,69,29,42464.9,42495.6,14.2148,
2956,42462,6,2,70,29,42467.3,42507,5.30469,
2957,42462.6,7,3,70,29,42472.7,42509.2,10.1445,
2958,42467.4,6,2,70,29,42495.2,42520.7,27.7891,
2959,42500,4,0,74,29,42500,42530.4,0,
2960,42502.5,5,1,74,29,42507,42547.4,4.48438,
2961,42515.1,4,0,75,29,42515.1,42559.2,0,
2962,42520.9,4,0,76,29,42520.9,42536,0,
2963,42538.9,3,0,77,29,42538.9,42578.7,0,
2964,42539.2,4,0,77,29,42539.2,42567.1,0,
2965,42545.9,5,1,78,29,42547.4,42563.3,1.46875,
2966,42554.2,5,1,79,29,42559.2,42574.6,5.01562,
2967,42560.5,5,1,80,29,42563.3,42595.2,2.78125,
2968,42563.6,5,1,80,29,42567.1,42584.1,3.44531,
2969,42578.9,3,0,81,29,42578.9,42623.1,0,
2970,42587.1,3,0,82,29,42587.1,42609.8,0,
2971,42600.2,3,0,84,29,42600.2,42621.8,0,
2972,42605.9,4,0,84,29,42605.9,42629.1,0,
2973,42611.7,4,0,85,29,42611.7,42647.1,0,
2974,42618.6,5,1,85,29,42621.8,42648.5,3.18359,
2975,42634,3,0,87,29,42634,42665.4,0,
2976,42649.3,2,0,88,29,42649.3,42672.3,0,
2977,42662.1,3,0,90,29,42662.1,42708.4,0,
2978,42676.3,2,0,91,29,42676.3,42699.9,0,
2979,42702.3,2,0,94,29,42702.3,42746.2,0,
2980,42702.8,3,0,94,29,42702.8,42744.4,0,
2981,42710.2,3,0,95,29,42710.2,42734.9,0,
2982,42725.5,4,0,96,29,42725.5,42737.2,0,
2983,42731.5,5,0,97,29,42731.5,42758.2,0,
2984,42733.9,6,1,97,29,42734.9,42767.2,0.933594,
2985,42744.3,5,0,98,29,42744.3,42763.5,0,
2986,42815.5,1,0,105,29,42815.5,42833.2,0,
2987,42819.2,2,0,105,29,42819.2,42866.9,0,
2988,42838.2,2,0,107,29,42838.2,42866,0,
2989,42846.4,3,0,108,29,42846.4,42869.7,0,
2990,42872.4,1,0,111,29,42872.4,42890.3,0,
2991,42892.4,1,0,113,29,42892.4,42928,0,
2992,42897.3,2,0,113,29,42897.3,42910.3,0,
2993,42910.5,2,0,115,29,42910.5,42924,0,
2994,42925.8,2,0,116,29,42925.8,42954.7,0,
2995,42943.9,2,0,118,29,42943.9,42977.4,0,
2996,42949,3,0,118,29,42949,42991.2,0,
2997,42949.3,4,0,118,29,42949.3,42992.7,0,
2998,42965.3,4,0,120,29,42965.3,43011.8,0,
2999,42971.4,5,1,121,29,42991.2,43039.3,19.7656,
3000,42972.9,6,2,121,29,42992.7,43053.3,19.8242,
3001,42992.2,5,2,123,29,43011.8,43058.7,19.6016,
3002,43004.7,5,2,124,29,43039.3,43068.1,34.6367,
3003,43014.3,5,2,125,29,43053.3,43091.6,38.9453,
3004,43014.6,6,3,125,29,43058.7,43088.2,44.0273,
3005,43020.1,7,4,126,29,43068.1,43072.5,47.9883,
3006,43091.5,2,0,133,29,43091.5,43137.1,0,
3007,43100.2,2,0,134,29,43100.2,43115.1,0,
3008,43115.1,3,0,135,29,43115.1,43147.2,0,
3009,43118.8,3,0,135,29,43118.8,43143.9,0,
3010,43147.2,2,0,138,29,43147.2,43182.7,0,
3011,43244,1,0,4,30,43244,43258.1,0,
3012,43258.6,1,0,5,30,43258.6,43273.1,0,
3013,43269.5,2,0,6,30,43269.5,43302,0,
3014,43330.6,1,0,13,30,43330.6,43355.5,0,
3015,43403.8,1,0,20,30,43403.8,43436.2,0,
3016,43403.9,2,1,20,30,43436.2,43467.6,32.375,
3017,43427.1,3,2,22,30,43467.6,43494.3,40.5156,
3018,43437.3,3,2,23,30,43494.3,43512.3,56.9844,
3019,43473.5,3,2,27,30,43512.3,43524.3,38.7148,
3020,43524.1,2,1,32,30,43524.3,43534.9,0.21875,
3021,43551.2,1,0,35,30,43551.2,43560.6,0,
3022,43600.5,1,0,40,30,43600.5,43610.6,0,
3023,43638.2,1,0,43,30,43638.2,43650.3,0,
3024,43668.9,1,0,46,30,43668.9,43674.7,0,
3025,43737.6,1,0,53,30,43737.6,43750.1,0,
3026,43747.6,2,0,54,30,43747.6,43759.5,0,
3027,43754.3,2,0,55,30,43754.3,43764,0,
3028,43759.9,2,0,55,30,43759.9,43768.8,0,
3029,43784.3,1,0,58,30,43784.3,43793.9,0,
3030,43789.4,2,0,58,30,43789.4,43798.3,0,
3031,43806.3,1,0,60,30,43806.3,43836.8,0,
3032,43811.9,2,0,61,30,43811.9,43847.2,0,
3033,43812.3,3,0,61,30,43812.3,43853,0,
3034,43816.8,4,1,61,30,43833.9,43873.1,17.1523,
3035,43833.9,5,1,63,30,43836.8,43856.1,2.86328,
3036,43836.3,6,2,63,30,43847.2,43889,10.8594,
3037,43846.1,6,2,64,30,43853,43904.5,6.96484,
3038,43860.2,4,0,66,30,43860.2,43887.3,0,
3039,43870.1,5,1,67,30,43873.1,43913,2.92969,
3040,43872.3,6,2,67,30,43887.3,43918.7,15,
3041,43890.1,4,0,69,30,43890.1,43917.1,0,
3042,43898.6,5,1,69,30,43904.5,43925,5.90234,
3043,43899.8,6,2,69,30,43913,43932.6,13.2578,
3044,43915.8,5,1,71,30,43917.1,43948.4,1.34375,
3045,43927.2,3,0,72,30,43927.2,43955.3,0,
3046,43939.5,3,0,73,30,43939.5,43967.1,0,
3047,43941.7,4,0,74,30,43941.7,43969,0,
3048,43966.5,3,0,76,30,43966.5,43991.6,0,
3049,43992.4,1,0,79,30,43992.4,44033.2,0,
3050,44036.9,1,0,83,30,44036.9,44063.2,0,
3051,44047.7,2,0,84,30,44047.7,44088.4,0,
3052,44051.9,3,0,85,30,44051.9,44084,0,
3053,44062.4,4,0,86,30,44062.4,44095,0,
3054,44084.2,3,0,88,30,44084.2,44115.2,0,
3055,44090.5,3,0,89,30,44090.5,44139.4,0,
3056,44095.4,3,0,89,30,44095.4,44116,0,
3057,44096.4,4,0,89,30,44096.4,44123.1,0,
3058,44104.5,5,0,90,30,44104.5,44131.9,0,
3059,44107,6,1,90,30,44115.2,44136,8.10547,
3060,44108.4,7,2,90,30,44116,44139.9,7.58984,
3061,44137.6,3,0,93,30,44137.6,44173,0,
3062,44139.9,2,0,93,30,44139.9,44180.9,0,
3063,44142.7,3,0,94,30,44142.7,44171.4,0,
3064,44164.2,4,0,96,30,44164.2,44206.7,0,
3065,44167.9,5,0,96,30,44167.9,44187.9,0,
3066,44175.1,4,0,97,30,44175.1,44213.8,0,
3067,44176.4,5,0,97,30,44176.4,44202.5,0,
3068,44176.7,6,1,97,30,44180.9,44197.6,4.17969,
3069,44183.7,6,1,98,30,44187.9,44241,4.17188,
3070,44208.7,3,0,100,30,44208.7,44219.6,0,
3071,44217,3,0,101,30,44217,44246.7,0,
3072,44229.8,3,0,102,30,44229.8,44252.4,0,
3073,44242,3,0,104,30,44242,44266.4,0,
3074,44249.1,3,0,104,30,44249.1,44269,0,
3075,44264.7,3,0,106,30,44264.7,44295.4,0,
3076,44278.9,2,0,107,30,44278.9,44314.5,0,
3077,44330.3,1,0,113,30,44330.3,44368.7,0,
3078,44331.3,2,0,113,30,44331.3,44365.9,0,
3079,44336.5,3,0,113,30,44336.5,44345.2,0,
3080,44394.1,1,0,119,30,44394.1,44433.4,0,
3081,44398.8,2,0,119,30,44398.8,44435.6,0,
3082,44402.2,3,0,120,30,44402.2,44428,0,
3083,44418,4,0,121,30,44418,44459.6,0,
3084,44426.8,5,1,122,30,44428,44448.1,1.25,
3085,44474.9,1,0,127,30,44474.9,44504.6,0,
3086,44476.6,2,0,127,30,44476.6,44511.4,0,
3087,44535.9,1,0,133,30,44535.9,44560.2,0,
3088,44550.9,2,0,135,30,44550.9,44571,0,
3089,44560.2,2,0,136,30,44560.2,44609.4,0,
3090,44562,3,0,136,30,44562,44597.6,0,
3091,44576.1,3,0,137,30,44576.1,44610.5,0,
3092,44654.4,1,0,1,31,44654.4,44686.8,0,
3093,44687.2,1,0,4,31,44687.2,44717.5,0,
3094,44695.7,2,0,5,31,44695.7,44725.9,0,
3095,44712.3,3,1,7,31,44717.5,44743.6,5.15234,
3096,44734.8,2,0,9,31,44734.8,44772.9,0,
3097,44834.7,1,0,19,31,44834.7,44859.9,0,
3098,44845.1,2,1,20,31,44859.9,44892.1,14.8281,
