Customer,Time of arrival,Number of people at arrival,Number of people currently in queue at arrival,Which 10 min interval in day,Which day in week,Time of start of service,Departure time,Wait time,
3041,29752.2,1,0,95,6,29752.2,29756.5,0,
3042,29804.9,1,0,100,6,29804.9,29807.8,0,
3043,29811.7,1,0,101,6,29811.7,29817.7,0,
3044,29813,2,0,101,6,29817.7,29819.4,4.70898,
3045,29826.8,1,0,102,6,29826.8,29827.6,0,
3046,29827.2,2,0,102,6,29827.6,29829.6,0.380859,
3047,29831.1,1,0,103,6,29831.1,29837.9,0,
3048,29842.2,1,0,104,6,29842.2,29842.6,0,
3049,29881.9,1,0,108,6,29881.9,29890.4,0,
3050,29885.3,2,0,108,6,29890.4,29911.1,5.12891,
3051,29912.2,1,0,111,6,29912.2,29914.4,0,
3052,29929.1,1,0,112,6,29929.1,29939.7,0,
3053,29947.5,1,0,114,6,29947.5,29947.9,0,
3054,29978.4,1,0,117,6,29978.4,29985.7,0,
3055,29998.1,1,0,119,6,29998.1,29998.1,0,
3056,30000.7,1,0,120,6,30000.7,30003.5,0,
3057,30009.6,1,0,120,6,30009.6,30010.9,0,
3058,30031.1,1,0,123,6,30031.1,30031.6,0,
3059,30056,1,0,125,6,30056,30056,0,
3060,30074.2,1,0,127,6,30074.2,30075.4,0,
3061,30075.7,1,0,127,6,30075.7,30086.2,0,
3062,30083.4,2,0,128,6,30086.2,30091,2.82227,
3063,30089.9,2,0,128,6,30091,30095.1,1.13086,
3064,30092.2,2,0,129,6,30095.1,30095.2,2.91797,
3065,30101.4,1,0,130,6,30101.4,30110.8,0,
3066,30109.1,2,0,130,6,30110.8,30112.9,1.71094,
3067,30109.2,3,1,130,6,30112.9,30113.1,3.79102,
3068,30111.3,3,1,131,6,30113.1,30115.8,1.82617,
3069,30133,1,0,133,6,30133,30142.2,0,
3070,30149.3,1,0,134,6,30149.3,30150.9,0,
3071,30168.1,1,0,136,6,30168.1,30168.3,0,
3072,30180.5,1,0,138,6,30180.5,30183.4,0,
3073,30183.4,2,0,138,6,30183.4,30187.2,0.00390625,
3074,30192.5,1,0,139,6,30192.5,30193.4,0,
3075,30201.5,1,0,140,6,30201.5,30203.8,0,
3076,30206.3,1,0,140,6,30206.3,30213.1,0,
3077,30209.1,2,0,140,6,30213.1,30214.3,3.98047,
3078,30233.5,1,0,143,6,30233.5,30243.5,0,
3079,30234.8,2,0,143,6,30243.5,30246.6,8.69727,
3080,30249.8,1,0,0,0,30249.8,30250.6,0,
3081,30259.6,1,0,1,0,30259.6,30259.6,0,
3082,30261.2,1,0,2,0,30261.2,30269.7,0,
3083,30265.5,2,0,2,0,30269.7,30276.9,4.17773,
3084,30265.9,3,1,2,0,30276.9,30287.3,11.0898,
3085,30284.9,2,0,4,0,30287.3,30287.5,2.38477,
3086,30295.5,1,0,5,0,30295.5,30301.9,0,
3087,30307.1,1,0,6,0,30307.1,30314.1,0,
3088,30308.8,2,0,6,0,30314.1,30316.2,5.25977,
3089,30336.1,1,0,9,0,30336.1,30341.9,0,
3090,30337.2,2,0,9,0,30341.9,30342.2,4.73633,
3091,30366.2,1,0,12,0,30366.2,30369.5,0,
3092,30377.8,1,0,13,0,30377.8,30379.6,0,
3093,30382.9,1,0,14,0,30382.9,30394.7,0,
3094,30384.6,2,0,14,0,30394.7,30399.6,10.168,
3095,30391.8,3,1,15,0,30399.6,30404.9,7.87305,
3096,30403.3,2,0,16,0,30404.9,30409.8,1.59766,
3097,30407,2,0,16,0,30409.8,30410.5,2.7832,
3098,30423.1,1,0,18,0,30423.1,30441.3,0,
3099,30440.9,2,0,20,0,30441.3,30448,0.371094,
3100,30478.9,1,0,23,0,30478.9,30485,0,
3101,30488.9,1,0,24,0,30488.9,30496.5,0,
3102,30494.4,2,0,25,0,30496.5,30500.3,2.0293,
3103,30498.2,2,0,25,0,30500.3,30501.7,2.04883,
3104,30507.1,1,0,26,0,30507.1,30517.8,0,
3105,30510.3,2,0,27,0,30517.8,30519.8,7.54492,
3106,30514.6,3,1,27,0,30519.8,30528.8,5.16406,
3107,30532.3,1,0,29,0,30532.3,30535.9,0,
3108,30542,1,0,30,0,30542,30543.3,0,
3109,30547.5,1,0,30,0,30547.5,30555,0,
3110,30561,1,0,32,0,30561,30561.6,0,
3111,30566.2,1,0,32,0,30566.2,30568.7,0,
3112,30571.6,1,0,33,0,30571.6,30571.7,0,
3113,30573.7,1,0,33,0,30573.7,30577.6,0,
3114,30573.7,2,0,33,0,30577.6,30584.4,3.91211,
3115,30574,3,1,33,0,30584.4,30585.2,10.375,
3116,30581.3,3,1,34,0,30585.2,30588.9,3.85352,
3117,30594.5,1,0,35,0,30594.5,30595.4,0,
3118,30600.8,1,0,36,0,30600.8,30601.1,0,
3119,30614.5,1,0,37,0,30614.5,30620.9,0,
3120,30642.5,1,0,40,0,30642.5,30642.6,0,
3121,30643.2,1,0,40,0,30643.2,30650.5,0,
3122,30647.5,2,0,40,0,30650.5,30652.2,3.03906,
3123,30671.4,1,0,43,0,30671.4,30688.6,0,
3124,30672.9,2,0,43,0,30688.6,30699.3,15.7383,
3125,30685.1,3,1,44,0,30699.3,30700.1,14.1758,
3126,30698.8,3,1,45,0,30700.1,30701.7,1.23242,
3127,30715.5,1,0,47,0,30715.5,30716.8,0,
3128,30717.5,1,0,47,0,30717.5,30720.6,0,
3129,30732.2,1,0,49,0,30732.2,30733.2,0,
3130,30739,1,0,49,0,30739,30740.8,0,
3131,30763.8,1,0,52,0,30763.8,30765.1,0,
3132,30769.7,1,0,52,0,30769.7,30772.6,0,
3133,30774.6,1,0,53,0,30774.6,30786.8,0,
3134,30781.3,2,0,54,0,30786.8,30789.6,5.45312,
3135,30782.8,3,1,54,0,30789.6,30790.4,6.86328,
3136,30792.8,1,0,55,0,30792.8,30798.9,0,
3137,30795,2,0,55,0,30798.9,30803.7,3.93359,
3138,30801.9,2,0,56,0,30803.7,30806.9,1.83008,
3139,30808.5,1,0,56,0,30808.5,30815.5,0,
3140,30810.5,2,0,57,0,30815.5,30844,4.98047,
3141,30812.9,3,1,57,0,30844,30845.2,31.0508,
3142,30823,3,1,58,0,30845.2,30849.1,22.2383,
3143,30827.5,4,2,58,0,30849.1,30851.5,21.6016,
3144,30851.6,1,0,61,0,30851.6,30879.1,0,
3145,30864.2,2,0,62,0,30879.1,30880.8,14.9199,
3146,30884.8,1,0,64,0,30884.8,30889.8,0,
3147,30885.8,2,0,64,0,30889.8,30890.1,3.95508,
3148,30899,1,0,65,0,30899,30902.3,0,
3149,30909.3,1,0,66,0,30909.3,30913.5,0,
3150,30918.9,1,0,67,0,30918.9,30920.6,0,
3151,30967.6,1,0,72,0,30967.6,30974.9,0,
3152,31010.7,1,0,77,0,31010.7,31011.8,0,
3153,31013.8,1,0,77,0,31013.8,31018.4,0,
3154,31024.9,1,0,78,0,31024.9,31031.5,0,
3155,31029.4,2,0,78,0,31031.5,31046,2.1543,
3156,31048.8,1,0,80,0,31048.8,31073.4,0,
3157,31068,2,0,82,0,31073.4,31073.8,5.41406,
3158,31071.7,3,1,83,0,31073.8,31083.3,2.13477,
3159,31095,1,0,85,0,31095,31096.7,0,
3160,31095.8,2,0,85,0,31096.7,31097.5,0.876953,
3161,31104.1,1,0,86,0,31104.1,31106.3,0,
3162,31106.3,2,0,86,0,31106.3,31106.8,0.0664062,
3163,31109.2,1,0,86,0,31109.2,31110.7,0,
3164,31122.5,1,0,88,0,31122.5,31129.3,0,
3165,31140,1,0,90,0,31140,31142.2,0,
3166,31140.2,2,0,90,0,31142.2,31142.9,2,
3167,31157.3,1,0,91,0,31157.3,31157.3,0,
3168,31157.4,1,0,91,0,31157.4,31159.8,0,
3169,31166.7,1,0,92,0,31166.7,31172.4,0,
3170,31168,2,0,92,0,31172.4,31176.3,4.45117,
3171,31201.4,1,0,96,0,31201.4,31201.8,0,
3172,31233,1,0,99,0,31233,31235.5,0,
3173,31237.7,1,0,99,0,31237.7,31247.5,0,
3174,31244,2,0,100,0,31247.5,31251.4,3.49219,
3175,31246.5,3,1,100,0,31251.4,31253.2,4.92969,
3176,31248,3,1,100,0,31253.2,31265,5.1543,
3177,31263.4,2,0,102,0,31265,31269,1.63867,
3178,31302.4,1,0,106,0,31302.4,31340,0,
3179,31305.2,2,0,106,0,31340,31351,34.7891,
3180,31308.6,3,1,106,0,31351,31358.2,42.4512,
3181,31322,4,2,108,0,31358.2,31369.6,36.1973,
3182,31322.7,5,3,108,0,31369.6,31371.2,46.9141,
3183,31332.9,6,4,109,0,31371.2,31373.2,38.2891,
3184,31347,6,4,110,0,31373.2,31373.8,26.1934,
3185,31361.3,5,3,112,0,31373.8,31375.8,12.5703,
3186,31362.9,6,4,112,0,31375.8,31377.6,12.9824,
3187,31367.4,7,5,112,0,31377.6,31383.6,10.1074,
3188,31376.1,3,1,113,0,31383.6,31403,7.47852,
3189,31383.2,3,1,114,0,31403,31404.7,19.7324,
3190,31384.9,3,1,114,0,31404.7,31408.4,19.8242,
3191,31410.3,1,0,117,0,31410.3,31416.4,0,
3192,31419.2,1,0,117,0,31419.2,31422,0,
3193,31430.7,1,0,119,0,31430.7,31431.4,0,
3194,31436.3,1,0,119,0,31436.3,31449.6,0,
3195,31441.7,2,0,120,0,31449.6,31460.7,7.91211,
3196,31443.6,3,1,120,0,31460.7,31469.2,17.1523,
3197,31443.6,4,2,120,0,31469.2,31474.9,25.5879,
3198,31444.1,5,3,120,0,31474.9,31491.3,30.7754,
3199,31469.8,3,1,122,0,31491.3,31493.7,21.4297,
3200,31485.4,3,1,124,0,31493.7,31497.7,8.2832,
3201,31485.9,4,2,124,0,31497.7,31503.4,11.8047,
3202,31490.6,5,3,125,0,31503.4,31504.9,12.8301,
3203,31493.1,5,3,125,0,31504.9,31513.6,11.7441,
3204,31499.8,4,2,125,0,31513.6,31532.3,13.8262,
3205,31556.8,1,0,131,0,31556.8,31557.8,0,
3206,31558.1,1,0,131,0,31558.1,31561.5,0,
3207,31579.7,1,0,133,0,31579.7,31585.8,0,
3208,31606,1,0,136,0,31606,31610.3,0,
3209,31624.2,1,0,138,0,31624.2,31626.4,0,
3210,31631.2,1,0,139,0,31631.2,31632.7,0,
3211,31638.6,1,0,139,0,31638.6,31642.1,0,
3212,31642.3,1,0,140,0,31642.3,31645.3,0,
3213,31647.3,1,0,140,0,31647.3,31648,0,
3214,31648.7,1,0,140,0,31648.7,31649.7,0,
3215,31649.6,2,0,140,0,31649.7,31653.7,0.0742188,
3216,31651.7,2,0,141,0,31653.7,31657.9,2.05273,
3217,31655.5,2,0,141,0,31657.9,31659.3,2.4668,
3218,31655.9,3,1,141,0,31659.3,31659.5,3.47656,
3219,31676.4,1,0,143,0,31676.4,31677.1,0,
3220,31677.2,1,0,143,0,31677.2,31677.2,0,
3221,31680.8,1,0,0,1,31680.8,31681.9,0,
3222,31688,1,0,0,1,31688,31689.1,0,
3223,31710.5,1,0,3,1,31710.5,31713.4,0,
3224,31724.9,1,0,4,1,31724.9,31731.5,0,
3225,31740.8,1,0,6,1,31740.8,31742.3,0,
3226,31785.1,1,0,10,1,31785.1,31787,0,
3227,31799.6,1,0,11,1,31799.6,31801.4,0,
3228,31814.1,1,0,13,1,31814.1,31815,0,
3229,31819.7,1,0,13,1,31819.7,31831,0,
3230,31823.9,2,0,14,1,31831,31831.5,7.18945,
3231,31831.1,2,0,15,1,31831.5,31840.4,0.365234,
3232,31853.4,1,0,17,1,31853.4,31858.6,0,
3233,31880.1,1,0,20,1,31880.1,31886.2,0,
3234,31902.6,1,0,22,1,31902.6,31919.5,0,
3235,31920.5,1,0,24,1,31920.5,31937.4,0,
3236,31958.4,1,0,27,1,31958.4,31959.1,0,
3237,31960.1,1,0,28,1,31960.1,31963.4,0,
3238,31964.1,1,0,28,1,31964.1,31964.4,0,
3239,31990.2,1,0,31,1,31990.2,31990.7,0,
3240,32005.5,1,0,32,1,32005.5,32011.9,0,
3241,32010,2,0,32,1,32011.9,32012.1,1.89258,
3242,32024.7,1,0,34,1,32024.7,32025.4,0,
3243,32025.5,1,0,34,1,32025.5,32033.7,0,
3244,32028.9,2,0,34,1,32033.7,32039.8,4.8125,
3245,32035.8,2,0,35,1,32039.8,32039.8,4.00195,
3246,32045.7,1,0,36,1,32045.7,32053.3,0,
3247,32053,2,0,37,1,32053.3,32056.1,0.296875,
3248,32071.6,1,0,39,1,32071.6,32074.6,0,
3249,32079.5,1,0,39,1,32079.5,32081.5,0,
3250,32084.9,1,0,40,1,32084.9,32087.3,0,
3251,32088.4,1,0,40,1,32088.4,32090.9,0,
3252,32095.8,1,0,41,1,32095.8,32098.8,0,
3253,32117.2,1,0,43,1,32117.2,32126.9,0,
3254,32124.2,2,0,44,1,32126.9,32142.2,2.7207,
3255,32140.7,2,0,46,1,32142.2,32146,1.46875,
3256,32144.1,2,0,46,1,32146,32146.3,1.91406,
3257,32147.9,1,0,46,1,32147.9,32152.1,0,
3258,32153.7,1,0,47,1,32153.7,32154.4,0,
3259,32158.5,1,0,47,1,32158.5,32165.1,0,
3260,32168.2,1,0,48,1,32168.2,32168.7,0,
3261,32172.7,1,0,49,1,32172.7,32177.8,0,
3262,32192.7,1,0,51,1,32192.7,32203.3,0,
3263,32199.2,2,0,51,1,32203.3,32203.4,4.09961,
3264,32202.7,3,1,52,1,32203.4,32208.3,0.714844,
3265,32206.8,2,0,52,1,32208.3,32211,1.57031,
3266,32220.7,1,0,54,1,32220.7,32233.2,0,
3267,32222.2,2,0,54,1,32233.2,32235.5,10.9551,
3268,32248.6,1,0,56,1,32248.6,32248.8,0,
3269,32263.9,1,0,58,1,32263.9,32274.1,0,
3270,32282.1,1,0,60,1,32282.1,32288.8,0,
3271,32283.8,2,0,60,1,32288.8,32290,5.01953,
3272,32288.4,3,1,60,1,32290,32293.4,1.58008,
3273,32288.9,3,1,60,1,32293.4,32295.4,4.47461,
3274,32317.1,1,0,63,1,32317.1,32319,0,
3275,32319.7,1,0,63,1,32319.7,32335.4,0,
3276,32324.8,2,0,64,1,32335.4,32337,10.6641,
3277,32333.7,3,1,65,1,32337,32340.1,3.29102,
3278,32342.7,1,0,66,1,32342.7,32343.1,0,
3279,32350.9,1,0,67,1,32350.9,32359,0,
3280,32351.9,2,0,67,1,32359,32362.5,7.05078,
3281,32354,3,1,67,1,32362.5,32368.5,8.57422,
3282,32362,3,1,68,1,32368.5,32371.7,6.52148,
3283,32363.1,3,1,68,1,32371.7,32373,8.62305,
3284,32368.8,3,1,68,1,32373,32375,4.12305,
3285,32381.9,1,0,70,1,32381.9,32386.1,0,
3286,32413.5,1,0,73,1,32413.5,32416.9,0,
3287,32440.9,1,0,76,1,32440.9,32441,0,
3288,32453,1,0,77,1,32453,32463.4,0,
3289,32460.1,2,0,78,1,32463.4,32486.9,3.34766,
3290,32460.4,3,1,78,1,32486.9,32491.3,26.4805,
3291,32462.6,4,2,78,1,32491.3,32499.2,28.7188,
3292,32475.9,4,2,79,1,32499.2,32504.6,23.3262,
3293,32484.8,5,3,80,1,32504.6,32507.2,19.7402,
3294,32488.8,5,3,80,1,32507.2,32511.8,18.4688,
3295,32508,2,0,82,1,32511.8,32516.3,3.82422,
3296,32522.2,1,0,84,1,32522.2,32523,0,
3297,32525.3,1,0,84,1,32525.3,32531.3,0,
3298,32544.4,1,0,86,1,32544.4,32550.5,0,
3299,32546.2,2,0,86,1,32550.5,32563.5,4.25586,
3300,32554.9,2,0,87,1,32563.5,32574.3,8.63086,
3301,32562,3,1,88,1,32574.3,32580.3,12.293,
3302,32563.5,3,1,88,1,32580.3,32596,16.7598,
3303,32563.6,4,2,88,1,32596,32596.8,32.4629,
3304,32564.4,5,3,88,1,32596.8,32597.6,32.4297,
3305,32586.9,4,2,90,1,32597.6,32604,10.6895,
3306,32592,5,3,91,1,32604,32610.8,12.0234,
3307,32605.3,2,0,92,1,32610.8,32612.7,5.50586,
3308,32611.5,2,0,93,1,32612.7,32614.2,1.14648,
3309,32620.6,1,0,94,1,32620.6,32637.8,0,
3310,32620.6,2,0,94,1,32637.8,32644.3,17.1289,
3311,32640,2,0,96,1,32644.3,32644.3,4.23828,
3312,32649.3,1,0,96,1,32649.3,32676,0,
3313,32652.9,2,0,97,1,32676,32679.2,23.166,
3314,32672.4,3,1,99,1,32679.2,32682.1,6.80273,
3315,32684.5,1,0,100,1,32684.5,32689.4,0,
3316,32723.7,1,0,104,1,32723.7,32728.1,0,
3317,32730.9,1,0,105,1,32730.9,32750.8,0,
3318,32741.8,2,0,106,1,32750.8,32755.7,8.99414,
3319,32747,3,1,106,1,32755.7,32763.9,8.6543,
3320,32758.5,2,0,107,1,32763.9,32771.3,5.40039,
3321,32763.9,2,0,108,1,32771.3,32772,7.375,
3322,32792.8,1,0,111,1,32792.8,32796.4,0,
3323,32798.1,1,0,111,1,32798.1,32801.1,0,
3324,32799.2,2,0,111,1,32801.1,32803.8,1.88281,
3325,32810.2,1,0,113,1,32810.2,32810.8,0,
3326,32817.5,1,0,113,1,32817.5,32818.3,0,
3327,32830.2,1,0,115,1,32830.2,32834,0,
3328,32831.8,2,0,115,1,32834,32843.3,2.21094,
3329,32832,3,1,115,1,32843.3,32852,11.3047,
3330,32836.9,3,1,115,1,32852,32854.7,15.125,
3331,32843.7,3,1,116,1,32854.7,32874.8,10.9648,
3332,32850.1,4,2,117,1,32874.8,32875.8,24.6953,
3333,32856.5,3,1,117,1,32875.8,32879.9,19.3672,
3334,32862.5,4,2,118,1,32879.9,32883,17.3555,
3335,32863.3,5,3,118,1,32883,32902.4,19.7305,
3336,32868.2,6,4,118,1,32902.4,32903.2,34.1602,
3337,32869.7,7,5,118,1,32903.2,32904.4,33.5117,
3338,32881.5,5,3,120,1,32904.4,32905.5,22.8438,
3339,32883,6,4,120,1,32905.5,32912.1,22.4766,
3340,32895,6,4,121,1,32912.1,32918.5,17.1133,
3341,32902.9,6,4,122,1,32918.5,32920,15.6055,
3342,32903.8,6,4,122,1,32920,32930.1,16.2227,
3343,32912.3,4,2,123,1,32930.1,32944.4,17.7539,
3344,32937.8,2,0,125,1,32944.4,32950.6,6.625,
3345,32948.3,2,0,126,1,32950.6,32953.8,2.30469,
3346,32954,1,0,127,1,32954,32955,0,
3347,32977.9,1,0,129,1,32977.9,32988.7,0,
3348,32979.7,2,0,129,1,32988.7,32992.7,9.02344,
3349,32984.2,3,1,130,1,32992.7,32996.2,8.51562,
3350,33016,1,0,133,1,33016,33021.3,0,
3351,33029.6,1,0,134,1,33029.6,33029.9,0,
3352,33030.9,1,0,135,1,33030.9,33041.7,0,
3353,33044.9,1,0,136,1,33044.9,33045.4,0,
3354,33050.5,1,0,137,1,33050.5,33062.3,0,
3355,33052.6,2,0,137,1,33062.3,33065.5,9.71875,
3356,33062.9,2,0,138,1,33065.5,33067.9,2.68359,
3357,33067.8,2,0,138,1,33067.9,33069.7,0.148438,
3358,33070,1,0,138,1,33070,33075.1,0,
3359,33070.7,2,0,139,1,33075.1,33082.6,4.41406,
3360,33073.6,3,1,139,1,33082.6,33089.8,9.01562,
3361,33077,3,1,139,1,33089.8,33094.4,12.8594,
3362,33088.6,3,1,140,1,33094.4,33099.6,5.78125,
3363,33120.3,1,0,0,2,33120.3,33121,0,
3364,33152.1,1,0,3,2,33152.1,33156.8,0,
3365,33163.3,1,0,4,2,33163.3,33166.3,0,
3366,33166.3,2,0,4,2,33166.3,33169.9,0.0273438,
3367,33171.7,1,0,5,2,33171.7,33174.1,0,
3368,33175.3,1,0,5,2,33175.3,33176.9,0,
3369,33181.8,1,0,6,2,33181.8,33188.4,0,
3370,33183.7,2,0,6,2,33188.4,33190.8,4.72656,
3371,33194.6,1,0,7,2,33194.6,33199.9,0,
3372,33195.1,2,0,7,2,33199.9,33209.3,4.71484,
3373,33209.1,2,0,8,2,33209.3,33211.8,0.246094,
3374,33213.5,1,0,9,2,33213.5,33225.9,0,
3375,33222.9,2,0,10,2,33225.9,33231.8,2.91797,
3376,33234.4,1,0,11,2,33234.4,33236.1,0,
3377,33240.3,1,0,12,2,33240.3,33245.5,0,
3378,33262.5,1,0,14,2,33262.5,33263,0,
3379,33277.3,1,0,15,2,33277.3,33286.8,0,
3380,33289.6,1,0,16,2,33289.6,33292.6,0,
3381,33293.3,1,0,17,2,33293.3,33310.7,0,
3382,33313.2,1,0,19,2,33313.2,33321.8,0,
3383,33317.5,2,0,19,2,33321.8,33333.3,4.30078,
3384,33319.4,3,1,19,2,33333.3,33334.8,13.957,
3385,33320.3,4,2,20,2,33334.8,33338.2,14.5352,
3386,33337.9,2,0,21,2,33338.2,33350.1,0.257812,
3387,33341.2,2,0,22,2,33350.1,33361.8,8.98047,
3388,33349,3,1,22,2,33361.8,33364.5,12.8125,
3389,33349.3,4,2,22,2,33364.5,33368.1,15.2461,
3390,33363.4,3,1,24,2,33368.1,33368.6,4.69141,
3391,33374.6,1,0,25,2,33374.6,33376.9,0,
3392,33391.2,1,0,27,2,33391.2,33395.2,0,
3393,33391.4,2,0,27,2,33395.2,33400.3,3.78516,
3394,33403.5,1,0,28,2,33403.5,33411.2,0,
3395,33411.5,1,0,29,2,33411.5,33413.7,0,
3396,33414.2,1,0,29,2,33414.2,33424,0,
3397,33418,2,0,29,2,33424,33429.6,6.00391,
3398,33419,3,1,29,2,33429.6,33431.1,10.5312,
3399,33430.5,2,0,31,2,33431.1,33434.5,0.597656,
3400,33445.2,1,0,32,2,33445.2,33446.1,0,
3401,33445.5,2,0,32,2,33446.1,33448.9,0.59375,
3402,33493.4,1,0,37,2,33493.4,33507.2,0,
3403,33501.1,2,0,38,2,33507.2,33513.1,6.10547,
3404,33507.3,2,0,38,2,33513.1,33515.4,5.8125,
3405,33513.1,3,1,39,2,33515.4,33530.7,2.30859,
3406,33534.3,1,0,41,2,33534.3,33553.3,0,
3407,33547.4,2,0,42,2,33553.3,33557,5.85156,
3408,33561.8,1,0,44,2,33561.8,33568.7,0,
3409,33568.1,2,0,44,2,33568.7,33572.5,0.574219,
3410,33569.9,2,0,44,2,33572.5,33579.7,2.57422,
3411,33570.1,3,1,45,2,33579.7,33588.7,9.62109,
3412,33577.3,3,1,45,2,33588.7,33598.5,11.3594,
3413,33598.4,2,0,47,2,33598.5,33602,0.132812,
3414,33606.6,1,0,48,2,33606.6,33607.3,0,
3415,33610.6,1,0,49,2,33610.6,33610.6,0,
3416,33614,1,0,49,2,33614,33616.2,0,
3417,33663.8,1,0,54,2,33663.8,33670.2,0,
3418,33667.3,2,0,54,2,33670.2,33671.2,2.88672,
3419,33674.9,1,0,55,2,33674.9,33697.3,0,
3420,33709.4,1,0,58,2,33709.4,33709.7,0,
3421,33713.8,1,0,59,2,33713.8,33726.5,0,
3422,33714.2,2,0,59,2,33726.5,33730.6,12.2969,
3423,33715.1,3,1,59,2,33730.6,33731.4,15.5312,
3424,33726.6,3,1,60,2,33731.4,33737.9,4.80078,
3425,33744.4,1,0,62,2,33744.4,33746.7,0,
3426,33746.3,2,0,62,2,33746.7,33747.4,0.417969,
3427,33749.1,1,0,62,2,33749.1,33749.3,0,
3428,33749.8,1,0,62,2,33749.8,33772.6,0,
3429,33759.2,2,0,63,2,33772.6,33776.9,13.4102,
3430,33767.8,3,1,64,2,33776.9,33779.5,9.10938,
3431,33769,4,2,64,2,33779.5,33781.2,10.4453,
3432,33796.8,1,0,67,2,33796.8,33801,0,
3433,33798,2,0,67,2,33801,33801.5,3,
3434,33806.9,1,0,68,2,33806.9,33808.7,0,
3435,33815.6,1,0,69,2,33815.6,33816,0,
3436,33820.1,1,0,70,2,33820.1,33833.8,0,
3437,33867.9,1,0,74,2,33867.9,33870.5,0,
3438,33868.1,2,0,74,2,33870.5,33887.7,2.38281,
3439,33879.4,2,0,75,2,33887.7,33896.5,8.28906,
3440,33898.6,1,0,77,2,33898.6,33904.5,0,
3441,33901,2,0,78,2,33904.5,33918.4,3.5,
3442,33955.5,1,0,83,2,33955.5,33957.7,0,
3443,33956,2,0,83,2,33957.7,33962.9,1.68359,
3444,33956.1,3,1,83,2,33962.9,33965.9,6.80469,
3445,33960.2,3,1,84,2,33965.9,33970.3,5.69141,
3446,33969.1,2,0,84,2,33970.3,33979.6,1.17188,
3447,33971,2,0,85,2,33979.6,33986.4,8.59766,
3448,33992.5,1,0,87,2,33992.5,34008.9,0,
3449,33999,2,0,87,2,34008.9,34010.4,9.94141,
3450,34017.7,1,0,89,2,34017.7,34018,0,
3451,34042.6,1,0,92,2,34042.6,34047.5,0,
3452,34087.3,1,0,96,2,34087.3,34099.2,0,
3453,34087.6,2,0,96,2,34099.2,34101.8,11.6094,
3454,34087.7,3,1,96,2,34101.8,34107.8,14.168,
3455,34096.5,4,2,97,2,34107.8,34108.2,11.332,
3456,34096.5,5,3,97,2,34108.2,34110.8,11.7383,
3457,34116.3,1,0,99,2,34116.3,34121.3,0,
3458,34121.8,1,0,100,2,34121.8,34124.8,0,
3459,34132.2,1,0,101,2,34132.2,34139.3,0,
3460,34133.3,2,0,101,2,34139.3,34142,6.07031,
3461,34136,3,1,101,2,34142,34142.2,5.98438,
3462,34138.3,4,2,101,2,34142.2,34146.5,3.92578,
3463,34150,1,0,102,2,34150,34150.8,0,
3464,34150.1,2,0,103,2,34150.8,34151.3,0.691406,
3465,34150.6,3,1,103,2,34151.3,34163.8,0.742188,
3466,34150.6,4,2,103,2,34163.8,34164.3,13.1758,
3467,34153.9,3,1,103,2,34164.3,34173,10.3945,
3468,34177.4,1,0,105,2,34177.4,34191.3,0,
3469,34178.4,2,0,105,2,34191.3,34207.5,12.8203,
3470,34183.7,3,1,106,2,34207.5,34216.1,23.7617,
3471,34211.5,2,0,109,2,34216.1,34216.3,4.60156,
3472,34221.5,1,0,110,2,34221.5,34222.8,0,
3473,34224.6,1,0,110,2,34224.6,34227.8,0,
3474,34236,1,0,111,2,34236,34248.2,0,
3475,34238.5,2,0,111,2,34248.2,34249.1,9.69922,
3476,34253.7,1,0,113,2,34253.7,34256.5,0,
3477,34260,1,0,114,2,34260,34264.1,0,
3478,34266.6,1,0,114,2,34266.6,34266.8,0,
3479,34279.2,1,0,115,2,34279.2,34282.6,0,
3480,34280.1,2,0,116,2,34282.6,34290.1,2.52734,
3481,34292.7,1,0,117,2,34292.7,34293.7,0,
3482,34302.7,1,0,118,2,34302.7,34308.4,0,
3483,34305.9,2,0,118,2,34308.4,34313.2,2.44531,
3484,34312,2,0,119,2,34313.2,34323.3,1.14844,
3485,34316.8,2,0,119,2,34323.3,34325.4,6.5,
3486,34324.9,2,0,120,2,34325.4,34326.4,0.445312,
3487,34336.6,1,0,121,2,34336.6,34339,0,
3488,34361.5,1,0,124,2,34361.5,34364.6,0,
3489,34380,1,0,126,2,34380,34384.6,0,
3490,34384.7,1,0,126,2,34384.7,34385,0,
3491,34389.4,1,0,126,2,34389.4,34393.1,0,
3492,34396.3,1,0,127,2,34396.3,34405.6,0,
3493,34397.2,2,0,127,2,34405.6,34416.5,8.45312,
3494,34438.3,1,0,131,2,34438.3,34446.3,0,
3495,34444.8,2,0,132,2,34446.3,34449.9,1.43359,
3496,34481.4,1,0,136,2,34481.4,34482.9,0,
3497,34483.2,1,0,136,2,34483.2,34484,0,
3498,34511.1,1,0,139,2,34511.1,34514,0,
3499,34520.3,1,0,140,2,34520.3,34524.4,0,
3500,34537.5,1,0,141,2,34537.5,34540.6,0,
3501,34538.7,2,0,141,2,34540.6,34542.4,1.98438,
3502,34540.4,3,1,142,2,34542.4,34542.8,2.06641,
3503,34542.1,3,1,142,2,34542.8,34550,0.730469,
3504,34549.8,2,0,142,2,34550,34555.6,0.15625,
3505,34554.6,2,0,143,2,34555.6,34558.5,0.984375,
3506,34555.9,2,0,143,2,34558.5,34573.1,2.5625,
3507,34556.5,3,1,143,2,34573.1,34579.8,16.6797,
